x y t u
0.4375 0.78125 0.15625 0.95622
0.40625 0.8125 0.15625 0.939033
0.4375 0.8125 0.15625 0.95116
0.40625 0.78125 0.1875 0.963171
0.4375 0.78125 0.1875 0.973363
0.40625 0.8125 0.1875 0.959365
0.4375 0.8125 0.1875 0.969475
0.46875 0.78125 0.15625 0.966967
0.5 0.78125 0.15625 0.976093
0.46875 0.8125 0.15625 0.961792
0.5 0.8125 0.15625 0.97082
0.46875 0.78125 0.1875 0.981884
0.5 0.78125 0.1875 0.988642
0.46875 0.8125 0.1875 0.977928
0.5 0.8125 0.1875 0.984631
0.40625 0.84375 0.15625 0.932447
0.4375 0.84375 0.15625 0.944403
0.40625 0.875 0.15625 0.924276
0.4375 0.875 0.15625 0.936021
0.40625 0.84375 0.1875 0.953802
0.4375 0.84375 0.1875 0.963795
0.40625 0.875 0.1875 0.946545
0.4375 0.875 0.1875 0.956385
0.46875 0.84375 0.15625 0.954883
0.5 0.84375 0.15625 0.96378
0.46875 0.875 0.15625 0.946314
0.5 0.875 0.15625 0.955051
0.46875 0.84375 0.1875 0.972149
0.5 0.84375 0.1875 0.978772
0.46875 0.875 0.1875 0.964609
0.5 0.875 0.1875 0.97113
0.40625 0.78125 0.21875 0.979026
0.4375 0.78125 0.21875 0.98669
0.40625 0.8125 0.21875 0.975939
0.4375 0.8125 0.21875 0.983555
0.40625 0.78125 0.25 0.990523
0.4375 0.78125 0.25 0.995333
0.40625 0.8125 0.25 0.987656
0.4375 0.8125 0.25 0.992437
0.46875 0.78125 0.21875 0.992545
0.5 0.78125 0.21875 0.996524
0.46875 0.8125 0.21875 0.989372
0.5 0.8125 0.21875 0.993326
0.46875 0.78125 0.25 0.998237
0.5 0.78125 0.25 0.999202
0.46875 0.8125 0.25 0.995325
0.5 0.8125 0.25 0.996284
0.40625 0.84375 0.21875 0.971021
0.4375 0.84375 0.21875 0.978559
0.40625 0.875 0.21875 0.964325
0.4375 0.875 0.21875 0.971759
0.40625 0.84375 0.25 0.982907
0.4375 0.84375 0.25 0.987644
0.40625 0.875 0.25 0.976332
0.4375 0.875 0.25 0.981005
0.46875 0.84375 0.21875 0.984317
0.5 0.84375 0.21875 0.988231
0.46875 0.875 0.21875 0.977437
0.5 0.875 0.21875 0.981296
0.46875 0.84375 0.25 0.990503
0.5 0.84375 0.25 0.991454
0.46875 0.875 0.25 0.983827
0.5 0.875 0.25 0.984766
0.28125 0.90625 0.15625 0.856755
0.3125 0.90625 0.15625 0.872746
0.28125 0.9375 0.15625 0.847036
0.3125 0.9375 0.15625 0.862662
0.28125 0.90625 0.1875 0.885358
0.3125 0.90625 0.1875 0.900249
0.28125 0.9375 0.1875 0.876085
0.3125 0.9375 0.1875 0.890662
0.34375 0.90625 0.15625 0.887803
0.375 0.90625 0.15625 0.901799
0.34375 0.9375 0.15625 0.877368
0.375 0.9375 0.15625 0.891032
0.34375 0.90625 0.1875 0.914016
0.375 0.90625 0.1875 0.92653
0.34375 0.9375 0.1875 0.904133
0.375 0.9375 0.1875 0.916374
0.28125 0.96875 0.15625 0.836164
0.3125 0.96875 0.15625 0.851384
0.28125 1 0.15625 0.824233
0.3125 1 0.15625 0.839015
0.28125 0.96875 0.1875 0.865533
0.3125 0.96875 0.1875 0.879756
0.28125 1 0.1875 0.853798
0.3125 1 0.1875 0.867632
0.34375 0.96875 0.15625 0.865703
0.375 0.96875 0.15625 0.879
0.34375 1 0.15625 0.852914
0.375 1 0.15625 0.865815
0.34375 0.96875 0.1875 0.892894
0.375 0.96875 0.1875 0.904828
0.34375 1 0.1875 0.880405
0.375 1 0.1875 0.892003
0.28125 0.90625 0.21875 0.911258
0.3125 0.90625 0.21875 0.924527
0.28125 0.9375 0.21875 0.902156
0.3125 0.9375 0.21875 0.915159
0.28125 0.90625 0.25 0.93273
0.3125 0.90625 0.25 0.94391
0.28125 0.9375 0.25 0.923448
0.3125 0.9375 0.25 0.934404
0.34375 0.90625 0.21875 0.936472
0.375 0.90625 0.21875 0.946974
0.34375 0.9375 0.21875 0.92686
0.375 0.9375 0.21875 0.937145
0.34375 0.90625 0.25 0.95358
0.375 0.90625 0.25 0.96164
0.34375 0.9375 0.25 0.943879
0.375 0.9375 0.25 0.951775
0.28125 0.96875 0.21875 0.89167
0.3125 0.96875 0.21875 0.904368
0.28125 1 0.21875 0.8799
0.3125 1 0.21875 0.89226
0.28125 0.96875 0.25 0.912708
0.3125 0.96875 0.25 0.923409
0.28125 1 0.25 0.900616
0.3125 1 0.25 0.911032
0.34375 0.96875 0.21875 0.915791
0.375 0.96875 0.21875 0.925829
0.34375 1 0.21875 0.903376
0.375 1 0.21875 0.91314
0.34375 0.96875 0.25 0.932661
0.375 0.96875 0.25 0.940369
0.34375 1 0.25 0.920036
0.375 1 0.25 0.927536
0.40625 0.90625 0.15625 0.914605
0.4375 0.90625 0.15625 0.926102
0.40625 0.9375 0.15625 0.90353
0.4375 0.9375 0.15625 0.914746
0.40625 0.90625 0.1875 0.93767
0.4375 0.90625 0.1875 0.947324
0.40625 0.9375 0.1875 0.927269
0.4375 0.9375 0.1875 0.936707
0.46875 0.90625 0.15625 0.936176
0.5 0.90625 0.15625 0.944724
0.46875 0.9375 0.15625 0.924571
0.5 0.9375 0.15625 0.932906
0.46875 0.90625 0.1875 0.955392
0.5 0.90625 0.1875 0.961787
0.46875 0.9375 0.1875 0.944594
0.5 0.9375 0.1875 0.950844
0.40625 0.96875 0.15625 0.891158
0.4375 0.96875 0.15625 0.902065
0.40625 1 0.15625 0.877606
0.4375 1 0.15625 0.888178
0.40625 0.96875 0.1875 0.915446
0.4375 0.96875 0.1875 0.924643
0.40625 1 0.1875 0.902317
0.4375 1 0.1875 0.911249
0.46875 0.96875 0.15625 0.911616
0.5 0.96875 0.15625 0.919716
0.46875 1 0.15625 0.897432
0.5 1 0.15625 0.905278
0.46875 0.96875 0.1875 0.932325
0.5 0.96875 0.1875 0.938412
0.46875 1 0.1875 0.918707
0.5 1 0.1875 0.924616
0.40625 0.90625 0.21875 0.955924
0.4375 0.90625 0.21875 0.963229
0.40625 0.9375 0.21875 0.945909
0.4375 0.9375 0.21875 0.95306
0.40625 0.90625 0.25 0.968002
0.4375 0.90625 0.25 0.972596
0.40625 0.9375 0.25 0.958007
0.4375 0.9375 0.25 0.962507
0.46875 0.90625 0.21875 0.968807
0.5 0.90625 0.21875 0.972599
0.46875 0.9375 0.21875 0.958521
0.5 0.9375 0.21875 0.962232
0.46875 0.90625 0.25 0.975371
0.5 0.90625 0.25 0.976294
0.46875 0.9375 0.25 0.965225
0.5 0.9375 0.25 0.966131
0.40625 0.96875 0.21875 0.934381
0.4375 0.96875 0.21875 0.941358
0.40625 1 0.21875 0.921457
0.4375 1 0.21875 0.928241
0.40625 0.96875 0.25 0.946452
0.4375 0.96875 0.25 0.950845
0.40625 1 0.25 0.933455
0.4375 1 0.25 0.937729
0.46875 0.96875 0.21875 0.946685
0.5 0.96875 0.21875 0.950306
0.46875 1 0.21875 0.93342
0.5 1 0.21875 0.93694
0.46875 0.96875 0.25 0.953499
0.5 0.96875 0.25 0.954385
0.46875 1 0.25 0.940312
0.5 1 0.25 0.941176
0 0.53125 0.28125 0.800398
0.03125 0.53125 0.28125 0.818244
0.0625 0.53125 0.28125 0.835536
0 0.5625 0.28125 0.808418
0.03125 0.5625 0.28125 0.826631
0.0625 0.5625 0.28125 0.844285
0 0.53125 0.3125 0.831
0.03125 0.53125 0.3125 0.848147
0.0625 0.53125 0.3125 0.86455
0 0.5625 0.3125 0.839022
0.03125 0.5625 0.3125 0.856509
0.0625 0.5625 0.3125 0.873244
0.09375 0.53125 0.28125 0.852151
0.125 0.53125 0.28125 0.867964
0.09375 0.5625 0.28125 0.861256
0.125 0.5625 0.28125 0.877415
0.09375 0.53125 0.3125 0.88008
0.125 0.53125 0.3125 0.894609
0.09375 0.5625 0.3125 0.889093
0.125 0.5625 0.3125 0.903925
0 0.59375 0.28125 0.8153
0.03125 0.59375 0.28125 0.833831
0.0625 0.59375 0.28125 0.851801
0 0.625 0.28125 0.820982
0.03125 0.625 0.28125 0.839779
0.0625 0.625 0.28125 0.858011
0 0.59375 0.3125 0.845801
0.03125 0.59375 0.3125 0.863579
0.0625 0.59375 0.3125 0.880596
0 0.625 0.3125 0.851273
0.03125 0.625 0.3125 0.869287
0.0625 0.625 0.3125 0.886535
0.09375 0.59375 0.28125 0.869081
0.125 0.59375 0.28125 0.885539
0.09375 0.625 0.28125 0.875548
0.125 0.625 0.28125 0.892256
0.09375 0.59375 0.3125 0.896718
0.125 0.59375 0.3125 0.911809
0.09375 0.625 0.3125 0.90288
0.125 0.625 0.3125 0.918182
0 0.53125 0.34375 0.860887
0.03125 0.53125 0.34375 0.877229
0.0625 0.53125 0.34375 0.892636
0 0.5625 0.34375 0.86841
0.03125 0.5625 0.34375 0.885045
0.0625 0.5625 0.34375 0.900733
0 0.53125 0.375 0.888375
0.03125 0.53125 0.375 0.903856
0.0625 0.53125 0.375 0.918226
0 0.5625 0.375 0.894829
0.03125 0.5625 0.375 0.910541
0.0625 0.5625 0.375 0.925129
0.09375 0.53125 0.34375 0.906978
0.125 0.53125 0.34375 0.920126
0.09375 0.5625 0.34375 0.915341
0.125 0.5625 0.34375 0.928736
0.09375 0.53125 0.375 0.931355
0.125 0.53125 0.375 0.943115
0.09375 0.5625 0.375 0.938459
0.125 0.5625 0.375 0.950402
0 0.59375 0.34375 0.874568
0.03125 0.59375 0.34375 0.891446
0.0625 0.59375 0.34375 0.907367
0 0.625 0.34375 0.879302
0.03125 0.625 0.34375 0.896368
0.0625 0.625 0.34375 0.91247
0 0.59375 0.375 0.899793
0.03125 0.59375 0.375 0.915685
0.0625 0.59375 0.375 0.930442
0 0.625 0.375 0.903217
0.03125 0.625 0.375 0.919233
0.0625 0.625 0.375 0.934107
0.09375 0.59375 0.34375 0.922195
0.125 0.59375 0.34375 0.935794
0.09375 0.625 0.34375 0.927468
0.125 0.625 0.34375 0.941225
0.09375 0.59375 0.375 0.943928
0.125 0.59375 0.375 0.956012
0.09375 0.625 0.375 0.947702
0.125 0.625 0.375 0.959885
0.15625 0.53125 0.28125 0.882849
0.1875 0.53125 0.28125 0.896678
0.15625 0.5625 0.28125 0.892629
0.1875 0.5625 0.28125 0.90677
0.15625 0.53125 0.3125 0.908008
0.1875 0.53125 0.3125 0.920154
0.15625 0.5625 0.3125 0.917608
0.1875 0.5625 0.3125 0.930015
0.21875 0.53125 0.28125 0.909327
0.25 0.53125 0.28125 0.920677
0.21875 0.5625 0.28125 0.919708
0.25 0.5625 0.28125 0.931321
0.21875 0.53125 0.3125 0.930931
0.25 0.53125 0.3125 0.94023
0.21875 0.5625 0.3125 0.941026
0.25 0.5625 0.3125 0.95053
0.15625 0.59375 0.28125 0.90104
0.1875 0.59375 0.28125 0.915452
0.15625 0.625 0.28125 0.907997
0.1875 0.625 0.28125 0.922635
0.15625 0.59375 0.3125 0.925735
0.1875 0.59375 0.3125 0.938366
0.15625 0.625 0.3125 0.932306
0.1875 0.625 0.3125 0.945119
0.21875 0.59375 0.28125 0.928641
0.25 0.59375 0.28125 0.940484
0.21875 0.625 0.28125 0.936035
0.25 0.625 0.28125 0.948068
0.21875 0.59375 0.3125 0.949578
0.25 0.59375 0.3125 0.959256
0.21875 0.625 0.3125 0.956494
0.25 0.625 0.3125 0.966315
0.15625 0.53125 0.34375 0.931955
0.1875 0.53125 0.34375 0.94235
0.15625 0.5625 0.34375 0.94079
0.1875 0.5625 0.34375 0.951385
0.15625 0.53125 0.375 0.95339
0.1875 0.53125 0.375 0.962075
0.15625 0.5625 0.375 0.960838
0.1875 0.5625 0.375 0.96966
0.21875 0.53125 0.34375 0.951205
0.25 0.53125 0.34375 0.958426
0.21875 0.5625 0.34375 0.960412
0.25 0.5625 0.34375 0.967774
0.21875 0.53125 0.375 0.969076
0.25 0.53125 0.375 0.974317
0.21875 0.5625 0.375 0.976773
0.25 0.5625 0.375 0.982098
0.15625 0.59375 0.34375 0.948034
0.1875 0.59375 0.34375 0.958795
0.15625 0.625 0.34375 0.95361
0.1875 0.625 0.34375 0.964499
0.15625 0.59375 0.375 0.966574
0.1875 0.59375 0.375 0.975502
0.15625 0.625 0.375 0.970533
0.1875 0.625 0.375 0.979536
0.21875 0.59375 0.34375 0.967964
0.25 0.59375 0.34375 0.975443
0.21875 0.625 0.34375 0.973778
0.25 0.625 0.34375 0.981348
0.21875 0.59375 0.375 0.982701
0.25 0.59375 0.375 0.988091
0.21875 0.625 0.375 0.986795
0.25 0.625 0.375 0.992229
0 0.65625 0.28125 0.825411
0.03125 0.65625 0.28125 0.844416
0.0625 0.65625 0.28125 0.862855
0 0.6875 0.28125 0.828545
0.03125 0.6875 0.28125 0.847699
0.0625 0.6875 0.28125 0.866286
0 0.65625 0.3125 0.855384
0.03125 0.65625 0.3125 0.873579
0.0625 0.65625 0.3125 0.891002
0 0.6875 0.3125 0.858095
0.03125 0.6875 0.3125 0.876409
0.0625 0.6875 0.3125 0.893948
0.09375 0.65625 0.28125 0.880595
0.125 0.65625 0.28125 0.897499
0.09375 0.6875 0.28125 0.88417
0.125 0.6875 0.28125 0.901214
0.09375 0.65625 0.3125 0.907514
0.125 0.65625 0.3125 0.922977
0.09375 0.6875 0.3125 0.910573
0.125 0.6875 0.3125 0.926143
0 0.71875 0.28125 0.830354
0.03125 0.71875 0.28125 0.849596
0.0625 0.71875 0.28125 0.868268
0 0.75 0.28125 0.830821
0.03125 0.75 0.28125 0.850086
0.0625 0.75 0.28125 0.868781
0 0.71875 0.3125 0.859379
0.03125 0.71875 0.3125 0.87775
0.0625 0.71875 0.3125 0.895345
0 0.75 0.3125 0.859222
0.03125 0.75 0.3125 0.877588
0.0625 0.75 0.3125 0.895178
0.09375 0.71875 0.28125 0.886236
0.125 0.71875 0.28125 0.903362
0.09375 0.75 0.28125 0.886772
0.125 0.75 0.28125 0.903919
0.09375 0.71875 0.3125 0.912024
0.125 0.71875 0.3125 0.927644
0.09375 0.75 0.3125 0.91185
0.125 0.75 0.3125 0.927465
0 0.65625 0.34375 0.882564
0.03125 0.65625 0.34375 0.899761
0.0625 0.65625 0.34375 0.915988
0 0.6875 0.34375 0.884319
0.03125 0.6875 0.34375 0.901588
0.0625 0.6875 0.34375 0.917883
0 0.65625 0.375 0.905064
0.03125 0.65625 0.375 0.921148
0.0625 0.65625 0.375 0.936086
0 0.6875 0.375 0.905315
0.03125 0.6875 0.375 0.92141
0.0625 0.6875 0.375 0.936357
0.09375 0.65625 0.34375 0.931104
0.125 0.65625 0.34375 0.944971
0.09375 0.6875 0.34375 0.933064
0.125 0.6875 0.34375 0.946991
0.09375 0.65625 0.375 0.94974
0.125 0.65625 0.375 0.961976
0.09375 0.6875 0.375 0.950019
0.125 0.6875 0.375 0.962263
0 0.71875 0.34375 0.884551
0.03125 0.71875 0.34375 0.90183
0.0625 0.71875 0.34375 0.918136
0 0.75 0.34375 0.883257
0.03125 0.75 0.34375 0.900486
0.0625 0.75 0.34375 0.916743
0 0.71875 0.375 0.903967
0.03125 0.71875 0.375 0.920014
0.0625 0.71875 0.375 0.934916
0 0.75 0.375 0.901035
0.03125 0.75 0.375 0.916977
0.0625 0.75 0.375 0.931779
0.09375 0.71875 0.34375 0.933326
0.125 0.71875 0.34375 0.947261
0.09375 0.75 0.34375 0.931886
0.125 0.75 0.34375 0.945778
0.09375 0.71875 0.375 0.948536
0.125 0.71875 0.375 0.960741
0.09375 0.75 0.375 0.945307
0.125 0.75 0.375 0.957428
0.15625 0.65625 0.28125 0.913429
0.1875 0.65625 0.28125 0.928244
0.15625 0.6875 0.28125 0.917278
0.1875 0.6875 0.28125 0.93222
0.15625 0.65625 0.3125 0.937251
0.1875 0.65625 0.3125 0.950202
0.15625 0.6875 0.3125 0.940516
0.1875 0.6875 0.3125 0.953558
0.21875 0.65625 0.28125 0.941809
0.25 0.65625 0.28125 0.953993
0.21875 0.6875 0.28125 0.945903
0.25 0.6875 0.28125 0.958194
0.21875 0.65625 0.3125 0.961701
0.25 0.65625 0.3125 0.97163
0.21875 0.6875 0.3125 0.965139
0.25 0.6875 0.3125 0.97514
0.15625 0.71875 0.28125 0.919503
0.1875 0.71875 0.28125 0.934519
0.15625 0.75 0.28125 0.920081
0.1875 0.75 0.28125 0.935116
0.15625 0.71875 0.3125 0.942065
0.1875 0.71875 0.3125 0.955151
0.15625 0.75 0.3125 0.94188
0.1875 0.75 0.3125 0.954961
0.21875 0.71875 0.28125 0.948271
0.25 0.71875 0.28125 0.960623
0.21875 0.75 0.28125 0.948885
0.25 0.75 0.28125 0.961254
0.21875 0.71875 0.3125 0.966771
0.25 0.71875 0.3125 0.976805
0.21875 0.75 0.3125 0.966576
0.25 0.75 0.3125 0.976606
0.15625 0.65625 0.34375 0.957457
0.1875 0.65625 0.34375 0.968434
0.15625 0.6875 0.34375 0.95953
0.1875 0.6875 0.34375 0.970556
0.15625 0.65625 0.375 0.972672
0.1875 0.65625 0.375 0.981714
0.15625 0.6875 0.375 0.972965
0.1875 0.6875 0.375 0.982013
0.21875 0.65625 0.34375 0.97779
0.25 0.65625 0.34375 0.985422
0.21875 0.6875 0.34375 0.979953
0.25 0.6875 0.34375 0.987619
0.21875 0.65625 0.375 0.989005
0.25 0.65625 0.375 0.994464
0.21875 0.6875 0.375 0.989308
0.25 0.6875 0.375 0.99477
0.15625 0.71875 0.34375 0.959808
0.1875 0.71875 0.34375 0.97084
0.15625 0.75 0.34375 0.958286
0.1875 0.75 0.34375 0.969282
0.15625 0.71875 0.375 0.971409
0.1875 0.71875 0.375 0.980427
0.15625 0.75 0.375 0.968021
0.1875 0.75 0.375 0.976976
0.21875 0.71875 0.34375 0.980242
0.25 0.71875 0.34375 0.987912
0.21875 0.75 0.34375 0.978654
0.25 0.75 0.34375 0.986299
0.21875 0.71875 0.375 0.987699
0.25 0.71875 0.375 0.993143
0.21875 0.75 0.375 0.984196
0.25 0.75 0.375 0.989601
0 0.53125 0.40625 0.911637
0.03125 0.53125 0.40625 0.926282
0.0625 0.53125 0.40625 0.939665
0 0.5625 0.40625 0.916441
0.03125 0.5625 0.40625 0.931245
0.0625 0.5625 0.40625 0.944774
0 0.53125 0.4375 0.928913
0.03125 0.53125 0.4375 0.94284
0.0625 0.53125 0.4375 0.95539
0 0.5625 0.4375 0.931552
0.03125 0.5625 0.4375 0.945559
0.0625 0.5625 0.4375 0.958183
0.09375 0.53125 0.40625 0.951657
0.125 0.53125 0.40625 0.962138
0.09375 0.5625 0.40625 0.956899
0.125 0.5625 0.40625 0.967497
0.09375 0.53125 0.4375 0.96644
0.125 0.53125 0.4375 0.975874
0.09375 0.5625 0.4375 0.969297
0.125 0.5625 0.4375 0.978788
0 0.59375 0.40625 0.919642
0.03125 0.59375 0.40625 0.934552
0.0625 0.59375 0.40625 0.948179
0 0.625 0.40625 0.921205
0.03125 0.625 0.40625 0.936167
0.0625 0.625 0.40625 0.949843
0 0.59375 0.4375 0.932504
0.03125 0.59375 0.4375 0.94654
0.0625 0.59375 0.4375 0.95919
0 0.625 0.4375 0.93176
0.03125 0.625 0.4375 0.945772
0.0625 0.625 0.4375 0.958401
0.09375 0.59375 0.40625 0.960393
0.125 0.59375 0.40625 0.97107
0.09375 0.625 0.40625 0.9621
0.125 0.625 0.40625 0.972815
0.09375 0.59375 0.4375 0.970328
0.125 0.59375 0.4375 0.979838
0.09375 0.625 0.4375 0.96952
0.125 0.625 0.4375 0.979013
0 0.53125 0.46875 0.938763
0.03125 0.53125 0.46875 0.952179
0.0625 0.53125 0.46875 0.964152
0 0.5625 0.46875 0.938867
0.03125 0.5625 0.46875 0.952285
0.0625 0.5625 0.46875 0.964259
0 0.53125 0.5 0.940312
0.03125 0.53125 0.5 0.953493
0.0625 0.53125 0.5 0.965215
0 0.5625 0.5 0.937729
0.03125 0.5625 0.5 0.950833
0.0625 0.5625 0.5 0.962486
0.09375 0.53125 0.46875 0.97456
0.125 0.53125 0.46875 0.983292
0.09375 0.5625 0.46875 0.974668
0.125 0.5625 0.46875 0.983401
0.09375 0.53125 0.5 0.975357
0.125 0.53125 0.5 0.983811
0.09375 0.5625 0.5 0.972568
0.125 0.5625 0.5 0.980972
0 0.59375 0.46875 0.937253
0.03125 0.59375 0.46875 0.950622
0.0625 0.59375 0.46875 0.962552
0 0.625 0.46875 0.933937
0.03125 0.625 0.46875 0.947208
0.0625 0.625 0.46875 0.95905
0 0.59375 0.5 0.933455
0.03125 0.59375 0.5 0.946435
0.0625 0.59375 0.5 0.957976
0 0.625 0.5 0.927536
0.03125 0.625 0.5 0.940346
0.0625 0.625 0.5 0.951735
0.09375 0.59375 0.46875 0.972922
0.125 0.59375 0.46875 0.981623
0.09375 0.625 0.46875 0.969343
0.125 0.625 0.46875 0.977978
0.09375 0.59375 0.5 0.967961
0.125 0.59375 0.5 0.976283
0.09375 0.625 0.5 0.961586
0.125 0.625 0.5 0.969797
0.15625 0.53125 0.40625 0.970999
0.1875 0.53125 0.40625 0.978145
0.15625 0.5625 0.40625 0.976458
0.1875 0.5625 0.40625 0.983686
0.15625 0.53125 0.4375 0.983592
0.1875 0.53125 0.4375 0.989509
0.15625 0.5625 0.4375 0.986552
0.1875 0.5625 0.4375 0.992504
0.21875 0.53125 0.40625 0.983499
0.25 0.53125 0.40625 0.986999
0.21875 0.5625 0.40625 0.9891
0.25 0.5625 0.40625 0.992641
0.21875 0.53125 0.4375 0.993559
0.25 0.53125 0.4375 0.995697
0.21875 0.5625 0.4375 0.996579
0.25 0.5625 0.4375 0.99873
0.15625 0.59375 0.40625 0.980098
0.1875 0.59375 0.40625 0.987379
0.15625 0.625 0.40625 0.981876
0.1875 0.625 0.40625 0.989184
0.15625 0.59375 0.4375 0.987619
0.1875 0.59375 0.4375 0.993584
0.15625 0.625 0.4375 0.98678
0.1875 0.625 0.4375 0.992735
0.21875 0.59375 0.40625 0.992835
0.25 0.59375 0.40625 0.996402
0.21875 0.625 0.40625 0.994659
0.25 0.625 0.40625 0.998239
0.21875 0.59375 0.4375 0.997668
0.25 0.59375 0.4375 0.999823
0.21875 0.625 0.4375 0.996811
0.25 0.625 0.4375 0.998962
0.15625 0.53125 0.46875 0.990254
0.1875 0.53125 0.46875 0.99537
0.15625 0.5625 0.46875 0.990365
0.1875 0.5625 0.46875 0.995481
0.15625 0.53125 0.5 0.990485
0.1875 0.53125 0.5 0.995305
0.15625 0.5625 0.5 0.987606
0.1875 0.5625 0.5 0.992398
0.21875 0.53125 0.46875 0.998581
0.25 0.53125 0.46875 0.999851
0.21875 0.5625 0.46875 0.998692
0.25 0.5625 0.46875 0.999962
0.21875 0.53125 0.5 0.998216
0.25 0.53125 0.5 0.999186
0.21875 0.5625 0.5 0.995292
0.25 0.5625 0.5 0.996256
0.15625 0.59375 0.46875 0.988561
0.1875 0.59375 0.46875 0.993657
0.15625 0.625 0.46875 0.984863
0.1875 0.625 0.46875 0.989921
0.15625 0.59375 0.5 0.982853
0.1875 0.59375 0.5 0.987597
0.15625 0.625 0.5 0.976278
0.1875 0.625 0.5 0.980957
0.21875 0.59375 0.46875 0.996856
0.25 0.59375 0.46875 0.998121
0.21875 0.625 0.46875 0.993095
0.25 0.625 0.46875 0.99435
0.21875 0.59375 0.5 0.990462
0.25 0.59375 0.5 0.991416
0.21875 0.625 0.5 0.983784
0.25 0.625 0.5 0.984725
0 0.65625 0.40625 0.921113
0.03125 0.65625 0.40625 0.936072
0.0625 0.65625 0.40625 0.949745
0 0.6875 0.40625 0.919368
0.03125 0.6875 0.40625 0.934269
0.0625 0.6875 0.40625 0.947889
0 0.65625 0.4375 0.929327
0.03125 0.65625 0.4375 0.943264
0.0625 0.65625 0.4375 0.955824
0 0.6875 0.4375 0.925232
0.03125 0.6875 0.4375 0.939043
0.0625 0.6875 0.4375 0.951488
0.09375 0.65625 0.40625 0.962
0.125 0.65625 0.40625 0.972713
0.09375 0.6875 0.40625 0.960095
0.125 0.6875 0.40625 0.970765
0.09375 0.65625 0.4375 0.966882
0.125 0.65625 0.4375 0.976323
0.09375 0.6875 0.4375 0.962444
0.125 0.6875 0.4375 0.971797
0 0.71875 0.40625 0.915987
0.03125 0.71875 0.40625 0.930777
0.0625 0.71875 0.40625 0.944293
0 0.75 0.40625 0.911007
0.03125 0.75 0.40625 0.925633
0.0625 0.75 0.40625 0.938998
0 0.71875 0.4375 0.919519
0.03125 0.71875 0.4375 0.933155
0.0625 0.71875 0.4375 0.945441
0 0.75 0.4375 0.912247
0.03125 0.75 0.4375 0.925663
0.0625 0.75 0.4375 0.937749
0.09375 0.71875 0.40625 0.956406
0.125 0.71875 0.40625 0.966992
0.09375 0.75 0.40625 0.950973
0.125 0.75 0.40625 0.961438
0.09375 0.71875 0.4375 0.956255
0.125 0.71875 0.4375 0.965487
0.09375 0.75 0.4375 0.948385
0.125 0.75 0.4375 0.957462
0 0.65625 0.46875 0.928957
0.03125 0.65625 0.46875 0.942082
0.0625 0.65625 0.46875 0.953792
0 0.6875 0.46875 0.922364
0.03125 0.6875 0.46875 0.935298
0.0625 0.6875 0.46875 0.946836
0 0.65625 0.5 0.920036
0.03125 0.65625 0.5 0.932633
0.0625 0.65625 0.5 0.943831
0 0.6875 0.5 0.911032
0.03125 0.6875 0.5 0.923377
0.0625 0.6875 0.5 0.934348
0.09375 0.65625 0.46875 0.963969
0.125 0.65625 0.46875 0.972507
0.09375 0.6875 0.46875 0.956863
0.125 0.6875 0.46875 0.965273
0.09375 0.65625 0.5 0.953515
0.125 0.65625 0.5 0.961586
0.09375 0.6875 0.5 0.943835
0.125 0.6875 0.5 0.951739
0 0.71875 0.46875 0.91423
0.03125 0.71875 0.46875 0.92693
0.0625 0.71875 0.46875 0.938258
0 0.75 0.46875 0.904636
0.03125 0.75 0.46875 0.917065
0.0625 0.75 0.46875 0.928148
0 0.71875 0.5 0.900616
0.03125 0.71875 0.5 0.912673
0.0625 0.71875 0.5 0.923385
0 0.75 0.5 0.888889
0.03125 0.75 0.5 0.900627
0.0625 0.75 0.5 0.911053
0.09375 0.71875 0.46875 0.9481
0.125 0.71875 0.46875 0.956354
0.09375 0.75 0.46875 0.937775
0.125 0.75 0.46875 0.945848
0.09375 0.71875 0.5 0.932647
0.125 0.71875 0.5 0.940362
0.09375 0.75 0.5 0.920064
0.125 0.75 0.5 0.927569
0.15625 0.65625 0.40625 0.981772
0.1875 0.65625 0.40625 0.989078
0.15625 0.6875 0.40625 0.979787
0.1875 0.6875 0.40625 0.987063
0.15625 0.65625 0.4375 0.984046
0.1875 0.65625 0.4375 0.989967
0.15625 0.6875 0.4375 0.979448
0.1875 0.6875 0.4375 0.985313
0.21875 0.65625 0.40625 0.994551
0.25 0.65625 0.40625 0.99813
0.21875 0.6875 0.40625 0.992514
0.25 0.6875 0.40625 0.996077
0.21875 0.65625 0.4375 0.99402
0.25 0.65625 0.4375 0.996159
0.21875 0.6875 0.4375 0.989327
0.25 0.6875 0.4375 0.991445
0.15625 0.71875 0.40625 0.975943
0.1875 0.71875 0.40625 0.983162
0.15625 0.75 0.40625 0.970285
0.1875 0.75 0.40625 0.977419
0.15625 0.71875 0.4375 0.973037
0.1875 0.71875 0.4375 0.978825
0.15625 0.75 0.4375 0.964886
0.1875 0.75 0.4375 0.970576
0.21875 0.71875 0.40625 0.988569
0.25 0.71875 0.40625 0.992104
0.21875 0.75 0.40625 0.982762
0.25 0.75 0.40625 0.986255
0.21875 0.71875 0.4375 0.982786
0.25 0.71875 0.4375 0.984876
0.21875 0.75 0.4375 0.97447
0.25 0.75 0.4375 0.976524
0.15625 0.65625 0.46875 0.979314
0.1875 0.65625 0.46875 0.984314
0.15625 0.6875 0.46875 0.971977
0.1875 0.6875 0.46875 0.976901
